Station Name: Dublin_Airport
Station Height: 71 M 
Latitude:53.428  ,Longitude: -6.241


maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)	
rain: -	  Precipitation Amount (mm)
cbl:  -   Mean CBL Pressure (hpa)
wdsp: -	  Mean Wind Speed (knot)
hm:  -	  Highest ten minute mean wind speed (knot)		                 
ddhm: -	  Mean Wind Direction over 10 minutes at time of highest 10 minute mean (degree)                  
hg:  -	  Highest Gust (knot)
sun: -	  Sunshine duration (hours)
dos: -	  Dept of Snow (cm)
g_rad  -  Global Radiation (j/cm sq.) 
soil   -  Mean 10cm Soil Temperature (C)
i: -	  Indicator

date,imax,maxtp,imin,mintp,irain,rain,cbl,wdsp,ihm,hm,iddhm,ddhm,ihg,hg,sun,dos,g_rad,soil 
15-aug-1985,0,14.6,0,10.8,0,4.3,994.0,13.2,0,20,0,220,0,32,0.5,0,648,13.375 
16-aug-1985,0,18.8,0,10.5,2,0.0,1002.6,10.0,0,16,0,280,0,22,10.6,0,1659,14.625 
17-aug-1985,0,17.2,0,7.0,0,5.9,1005.4,7.7,0,16,0,130,0,23,6.2,0,1696,14.775 
18-aug-1985,0,21.4,0,13.4,0,0.7,998.7,8.5,0,17,0,210,0,30,5.2,0,1349,16.650 
19-aug-1985,0,19.0,0,12.8,0,0.2,995.4,11.0,0,18,0,260,0,29,6.5,0,1422,16.300 
20-aug-1985,0,18.7,0,12.2,0,7.6,993.5,16.4,0,36,0,240,0,56,6.6,0,1400,15.650 
21-aug-1985,0,17.1,0,11.1,0,1.8,1001.1,12.2,0,18,0,220,0,28,1.9,0,1020,15.100 
22-aug-1985,0,16.2,0,9.5,2,0.0,1004.8,9.8,0,17,0,240,0,25,2.1,0,1134,14.225 
23-aug-1985,0,15.2,0,10.2,0,9.6,992.9,9.0,0,20,0,250,0,31,0.1,0,400,13.350 
24-aug-1985,0,15.5,0,8.0,0,2.4,986.0,12.9,0,20,0,260,0,31,7.3,0,1367,13.500 
25-aug-1985,0,15.5,0,8.2,0,0.1,996.8,13.6,0,21,0,290,0,31,2.2,0,983,12.525 
26-aug-1985,0,15.9,0,8.6,0,4.8,1006.2,8.3,0,14,0,200,0,23,1.1,0,1057,12.950 
27-aug-1985,0,20.8,0,13.2,0,2.5,1002.6,15.7,0,26,0,210,0,44,2.2,0,1209,15.450 
28-aug-1985,0,17.5,0,11.2,0,0.4,1008.4,8.1,0,13,0,230,0,21,1.0,0,1058,15.050 
29-aug-1985,0,15.5,0,11.3,0,6.2,1008.5,5.3,0,13,0,140,0,18,0.0,0,537,14.525 
30-aug-1985,0,19.3,0,12.4,2,0.0,1003.0,9.8,0,18,0,250,0,30,6.0,0,1476,15.775 
31-aug-1985,0,16.1,0,10.6,0,5.8,996.4,18.2,0,27,0,170,0,44,9.1,0,1682,15.125 
01-sep-1985,0,16.3,0,10.9,0,0.1,1000.8,13.6,0,24,0,240,0,36,5.2,0,1237,14.150 
02-sep-1985,0,18.7,0,10.9,0,11.3,994.5,7.8,0,20,0,140,0,34,2.5,0,723,14.150 
03-sep-1985,0,16.6,0,8.8,0,5.4,996.5,9.7,0,18,0,290,0,29,5.8,0,1217,14.350 
04-sep-1985,0,12.3,0,7.7,0,3.1,1004.4,6.4,0,16,0,130,0,25,0.0,0,742,13.000 
05-sep-1985,0,16.0,0,7.5,0,0.4,1008.6,12.5,0,23,0,300,0,34,10.9,0,1726,13.600 
06-sep-1985,0,16.4,0,5.6,2,0.0,1018.0,5.8,0,12,0,280,0,18,9.8,0,1602,13.025 
07-sep-1985,0,16.9,0,10.0,0,0.3,1011.4,10.8,0,16,0,230,0,25,0.5,0,783,13.775 
08-sep-1985,0,18.2,0,12.9,0,0.2,1008.0,7.2,0,15,0,240,0,22,1.2,0,864,15.350 
09-sep-1985,0,22.9,0,14.5,2,0.0,1010.6,4.4,0,11,0,240,0,17,2.1,0,1141,17.300 
10-sep-1985,0,21.3,0,12.5,3,0.0,1012.4,5.2,0,11,0,260,0,16,11.4,0,1793,17.325 
11-sep-1985,0,20.8,0,12.0,3,0.0,1010.0,3.1,0,13,0,140,0,19,9.7,0,1564,17.550 
12-sep-1985,0,16.8,0,9.6,0,0.3,1008.5,6.0,0,14,0,280,0,22,2.7,0,584,14.900 
13-sep-1985,0,17.2,0,8.3,0,0.3,1009.8,11.9,0,17,0,250,0,28,6.6,0,1313,14.100 
14-sep-1985,0,15.9,0,9.3,0,0.3,1001.2,20.2,0,29,0,260,0,46,4.3,0,1124,14.075 
15-sep-1985,0,15.7,0,8.1,0,0.3,1003.5,14.9,0,21,0,270,0,33,6.6,0,1261,12.825 
16-sep-1985,0,18.4,0,10.0,0,0.2,1003.5,17.7,0,24,0,250,0,36,0.6,0,659,13.875 
17-sep-1985,0,18.0,0,12.2,0,0.3,1008.0,9.9,0,22,0,250,0,33,6.1,0,1346,15.975 
18-sep-1985,0,17.6,0,13.9,0,5.0,1004.7,6.5,0,13,0,230,0,21,0.0,0,251,15.325 
19-sep-1985,0,14.7,0,7.0,0,1.6,1001.2,9.3,0,17,0,320,0,24,2.3,0,820,14.200 
20-sep-1985,0,14.7,0,6.4,0,4.7,1000.8,7.2,0,15,0,190,0,29,0.0,0,468,11.725 
21-sep-1985,0,20.3,0,14.6,0,1.8,994.2,12.4,0,20,0,210,0,34,0.4,0,483,14.675 
22-sep-1985,0,18.6,0,13.8,0,0.2,999.3,9.0,0,16,0,230,0,27,2.7,0,881,15.025 
23-sep-1985,0,16.2,0,12.9,2,0.0,1004.9,11.2,0,20,0,260,0,31,5.4,0,1008,14.800 
24-sep-1985,0,17.0,0,11.8,3,0.0,1007.8,4.8,0,10,0,150,0,16,2.4,0,741,14.675 
25-sep-1985,0,19.6,0,12.4,0,0.1,1009.2,3.9,0,12,0,220,0,20,0.1,0,574,15.350 
26-sep-1985,0,20.8,0,13.8,0,2.3,1013.7,3.2,0,9,0,200,0,14,1.0,0,605,16.150 
27-sep-1985,0,19.9,0,12.3,3,0.0,1015.5,6.0,0,12,0,120,0,18,7.0,0,1120,16.175 
28-sep-1985,0,20.4,0,11.5,3,0.0,1013.6,5.1,0,13,0,130,0,18,9.5,0,1187,15.425 
29-sep-1985,0,21.4,0,13.7,3,0.0,1009.9,3.9,0,11,0,250,0,17,2.3,0,851,15.900 
30-sep-1985,0,23.9,0,14.1,2,0.0,1003.6,11.0,0,24,0,190,0,40,2.5,0,628,16.100 
01-oct-1985,0,20.0,0,14.4,2,0.0,997.6,8.7,0,19,0,200,0,31,2.5,0,557,15.950 
02-oct-1985,0,17.8,0,13.0,0,0.1,991.0,10.8,0,17,0,190,0,30,0.6,0,432,15.400 
03-oct-1985,0,16.9,0,11.9,0,2.7,982.6,12.8,0,22,0,200,0,39,5.6,0,824,14.275 
04-oct-1985,0,15.8,0,11.0,0,1.8,985.3,17.2,0,23,0,230,0,40,4.4,0,691,13.075 
05-oct-1985,0,16.0,0,9.0,2,0.0,993.8,13.3,0,22,0,240,0,33,4.1,0,811,12.300 
06-oct-1985,0,14.7,0,9.3,0,4.6,990.8,10.2,0,17,0,180,0,33,1.9,0,630,13.100 
07-oct-1985,0,15.5,0,5.2,0,1.7,998.2,10.6,0,18,0,240,0,30,6.2,0,855,11.600 
08-oct-1985,0,13.0,0,4.6,0,1.8,997.7,12.6,0,18,0,230,0,27,0.0,0,342,10.050 
09-oct-1985,0,13.6,0,8.7,0,0.1,999.1,12.4,0,20,0,270,0,30,0.3,0,537,10.950 
10-oct-1985,0,16.8,0,10.3,0,0.6,1004.0,14.0,0,29,0,250,0,46,0.2,0,426,12.500 
11-oct-1985,0,14.7,0,9.0,3,0.0,1013.8,6.2,0,28,0,270,0,38,3.7,0,732,12.050 
12-oct-1985,0,15.3,0,9.0,3,0.0,1023.3,4.5,0,11,0,120,0,16,4.5,0,795,11.700 
13-oct-1985,0,16.3,0,7.3,3,0.0,1025.9,2.9,0,9,0,230,0,14,1.0,0,468,12.100 
14-oct-1985,0,17.0,0,10.1,3,0.0,1028.0,0.8,0,3,0,110,0,6,2.3,0,534,13.250 
15-oct-1985,0,15.5,0,6.4,3,0.0,1027.2,2.4,0,6,0,130,0,9,7.4,0,897,11.825 
16-oct-1985,0,12.1,0,6.1,2,0.0,1025.3,1.1,0,4,0,270,0,8,0.2,0,422,11.625 
17-oct-1985,0,10.5,0,7.3,2,0.0,1021.8,1.9,0,7,0,280,0,9,0.0,0,206,11.275 
18-oct-1985,0,12.9,0,7.0,2,0.0,1018.9,1.6,0,5,0,50,0,7,0.0,0,257,10.850 
19-oct-1985,0,12.1,0,10.4,2,0.0,1016.3,1.6,0,6,0,160,0,11,0.0,0,110,10.950 
20-oct-1985,0,14.0,0,10.7,2,0.0,1014.4,3.2,0,11,0,170,0,18,0.0,0,227,11.275 
21-oct-1985,0,14.5,0,7.0,3,0.0,1017.8,2.0,0,7,0,90,0,9,5.2,0,680,10.925 
22-oct-1985,0,13.7,0,6.3,3,0.0,1021.2,4.0,0,10,0,110,0,15,3.9,0,591,10.125 
23-oct-1985,0,13.0,0,6.2,3,0.0,1019.1,3.5,0,15,0,130,0,21,4.2,0,605,9.100 
24-oct-1985,0,12.6,0,6.2,3,0.0,1018.5,1.8,0,12,0,170,0,12,0.1,0,368,8.550 
25-oct-1985,0,12.3,0,7.1,3,0.0,1019.7,10.6,0,19,0,60,0,26,4.4,0,579,9.600 
26-oct-1985,0,13.5,0,4.7,3,0.0,1019.0,1.6,0,7,0,50,0,7,4.3,0,638,9.525 
27-oct-1985,0,13.5,0,8.3,0,0.0,1021.2,3.0,0,6,0,130,0,9,0.1,0,345,10.675 
28-oct-1985,0,11.4,0,4.9,3,0.0,1021.1,6.1,0,10,0,320,0,15,1.4,0,521,10.375 
29-oct-1985,0,13.1,0,3.8,3,0.0,1017.1,4.7,0,9,0,40,0,13,5.7,0,623,9.225 
30-oct-1985,0,11.1,0,7.4,0,0.1,1008.3,4.0,0,6,0,270,0,10,0.0,0,235,9.825 
31-oct-1985,0,8.9,0,5.8,0,6.2,1000.9,8.2,0,15,0,60,0,22,0.0,0,171,9.050 
01-nov-1985,0,9.3,0,1.0,2,0.0,1001.0,9.7,0,16,0,260,0,23,7.0,0,674,7.750 
02-nov-1985,0,7.0,1,-0.3,3,0.0,998.8,7.3,0,12,0,320,0,17,6.6,0,594,6.075 
03-nov-1985,0,8.6,1,-1.3,3,0.0,992.9,7.5,0,11,0,220,0,21,8.5,0,653,4.450 
04-nov-1985,0,13.5,0,5.6,0,0.7,978.0,9.6,0,13,0,160,0,23,0.5,0,214,6.950 
05-nov-1985,0,11.7,0,1.4,0,3.6,977.8,15.7,0,30,0,300,0,43,5.0,0,484,7.000 
06-nov-1985,0,9.7,0,0.7,2,0.0,988.3,16.7,0,25,0,240,0,38,2.4,0,417,5.275 
07-nov-1985,0,11.2,0,5.3,0,5.6,987.0,9.5,0,19,0,140,0,35,2.4,0,400,7.200 
08-nov-1985,0,14.4,0,7.6,0,2.2,974.8,9.8,0,21,0,220,0,37,1.1,0,238,9.150 
09-nov-1985,0,9.9,0,2.8,0,0.2,980.3,16.9,0,26,0,320,0,39,2.4,0,288,7.275 
10-nov-1985,0,5.6,0,0.0,2,0.0,1000.6,12.7,0,19,0,320,0,28,7.6,0,553,4.350 
11-nov-1985,0,7.0,0,0.0,3,0.0,1009.0,9.0,0,14,0,300,0,19,7.6,0,563,4.125 
12-nov-1985,0,5.8,0,0.6,3,0.0,1009.0,6.8,0,11,0,310,0,16,0.2,0,307,4.100 
13-nov-1985,0,7.6,0,1.0,3,0.0,1010.0,5.2,0,14,0,160,0,22,0.5,0,301,4.500 
14-nov-1985,0,8.6,0,0.3,0,1.0,1012.1,11.6,0,17,0,300,0,25,2.9,0,318,5.575 
15-nov-1985,0,6.3,1,-1.8,0,2.0,1014.7,8.2,0,12,0,260,0,23,5.3,0,471,3.325 
16-nov-1985,0,9.7,0,1.9,0,2.3,1011.8,9.6,0,16,0,180,0,27,2.5,0,276,5.700 
17-nov-1985,0,8.5,0,0.4,3,0.0,1019.9,3.3,0,9,0,250,0,10,0.1,0,195,4.300 
18-nov-1985,0,9.1,0,4.0,0,0.0,1024.3,8.3,0,14,0,140,0,21,5.2,0,400,5.925 
19-nov-1985,0,6.3,0,2.2,0,0.6,1022.5,8.5,0,15,0,100,0,23,0.0,0,99,4.300 
20-nov-1985,0,6.0,0,3.4,0,2.2,1018.9,8.8,0,14,0,90,0,22,0.0,0,128,4.425 
21-nov-1985,0,6.1,0,3.1,0,1.0,1018.6,9.0,0,15,0,90,0,24,0.0,0,78,4.500 
22-nov-1985,0,6.4,0,1.9,0,0.3,1019.7,10.2,0,16,0,350,0,22,1.2,0,223,4.025 
23-nov-1985,0,7.0,0,2.9,0,1.6,1019.0,10.0,0,15,0,30,0,23,0.0,0,106,4.475 
24-nov-1985,0,8.3,0,3.9,0,0.1,1017.7,8.7,0,13,0,60,0,18,6.0,0,392,4.525 
25-nov-1985,0,6.6,0,2.5,0,1.8,1012.2,7.4,0,11,0,360,0,16,2.4,0,297,4.600 
26-nov-1985,0,5.2,1,-1.0,2,0.0,1002.7,8.0,0,14,0,260,0,19,4.8,0,378,3.425 
27-nov-1985,0,3.7,1,-2.2,3,0.0,995.2,10.5,0,15,0,280,0,22,4.3,0,326,2.600 
28-nov-1985,0,3.8,1,-2.9,3,0.0,997.6,9.0,0,15,0,270,0,21,5.5,0,416,1.450 
29-nov-1985,0,6.6,1,-2.6,0,1.5,997.0,7.6,0,13,0,110,0,20,3.2,0,304,1.350 
30-nov-1985,0,12.7,0,5.3,0,6.8,991.0,11.5,0,20,0,160,0,31,0.0,0,76,5.350 
01-dec-1985,0,15.2,0,11.3,0,2.8,989.8,14.3,0,20,0,180,0,34,0.1,0,59,8.950 
02-dec-1985,0,16.2,0,9.8,0,2.8,989.4,13.1,0,27,0,200,0,47,0.0,0,38,8.900 
03-dec-1985,0,13.3,0,8.8,2,0.0,991.1,20.0,0,28,0,200,0,46,5.5,0,324,8.550 
04-dec-1985,0,11.1,0,6.9,0,0.1,994.4,3.9,0,12,0,170,0,21,0.6,0,173,7.025 
05-dec-1985,0,9.3,0,3.9,0,0.6,987.5,13.3,0,27,0,250,0,36,3.3,0,243,5.975 
06-dec-1985,0,9.1,0,3.8,0,10.0,990.4,13.5,0,24,0,250,0,34,0.0,0,50,5.225 
07-dec-1985,0,8.3,0,3.4,3,0.0,991.2,13.1,0,23,0,240,0,34,5.1,0,308,4.600 
08-dec-1985,0,7.6,0,1.4,2,0.0,997.8,5.4,0,9,0,240,0,11,5.6,0,316,2.875 
09-dec-1985,0,4.1,1,-1.9,2,0.0,1002.8,4.9,0,10,0,240,0,13,2.0,0,240,2.900 
10-dec-1985,0,9.1,0,1.4,0,6.4,1004.3,8.0,0,12,0,140,0,19,0.7,0,162,4.475 
11-dec-1985,0,9.7,0,1.4,3,0.0,1011.3,8.0,0,16,0,210,0,26,2.1,0,226,3.325 
12-dec-1985,0,12.6,0,9.7,0,1.4,1009.5,16.1,0,23,0,210,0,38,0.0,0,88,6.700 
13-dec-1985,0,13.3,0,10.9,0,2.8,1008.8,12.2,0,18,0,260,0,28,0.8,0,183,9.125 
14-dec-1985,0,12.8,0,10.7,2,0.0,1008.7,15.1,0,25,0,220,0,41,0.0,0,132,9.025 
15-dec-1985,0,13.9,0,10.2,0,0.2,1011.8,12.4,0,20,0,230,0,31,0.0,0,94,9.075 
16-dec-1985,0,11.4,0,9.7,0,0.0,1013.2,11.4,0,18,0,230,0,26,0.2,0,113,8.575 
17-dec-1985,0,13.0,0,10.5,0,3.2,1006.8,9.3,0,15,0,220,0,23,0.5,0,174,9.100 
18-dec-1985,0,10.9,0,4.1,0,1.1,1007.1,12.6,0,19,0,250,0,25,5.6,0,297,6.950 
19-dec-1985,0,10.5,0,3.9,0,3.7,1004.7,16.5,0,41,0,260,0,53,0.2,0,150,5.750 
20-dec-1985,0,12.6,0,7.1,0,1.5,994.2,18.0,0,28,0,210,0,42,0.0,0,82,7.100 
21-dec-1985,0,12.7,0,7.2,0,4.6,984.3,15.5,0,33,0,210,0,46,0.3,0,147,8.425 
22-dec-1985,0,8.7,0,5.2,0,0.0,985.7,9.4,0,16,0,190,0,27,4.9,0,266,5.475 
23-dec-1985,0,8.2,0,3.1,0,0.6,986.2,15.2,0,25,0,230,0,37,3.7,0,251,4.625 
24-dec-1985,0,7.9,0,1.5,0,8.3,983.5,5.3,0,11,0,130,0,17,0.3,0,175,3.425 
25-dec-1985,0,7.7,0,1.9,0,7.3,980.2,10.5,0,24,0,60,0,36,0.0,0,121,4.400 
26-dec-1985,0,7.1,0,1.5,0,0.8,992.3,18.7,0,27,0,60,0,37,0.0,0,110,4.200 
27-dec-1985,0,2.1,1,-3.0,3,0.0,1003.7,6.5,0,15,0,20,0,22,3.9,0,246,1.875 
28-dec-1985,0,0.8,1,-4.6,3,0.0,1002.0,7.7,0,11,0,250,0,14,6.5,0,318,0.675 
29-dec-1985,0,1.7,1,-5.1,3,0.0,1001.5,7.2,0,15,0,250,0,19,0.0,0,162,-0.050 
30-dec-1985,0,8.9,0,1.6,2,0.0,989.5,11.0,0,26,0,170,0,38,0.0,0,135,0.250 
31-dec-1985,0,8.1,0,0.6,0,14.2,982.0,10.3,0,16,0,200,0,25,0.0,0,104,2.550 
01-jan-1986,0,6.7,1,-0.5,0,12.2,974.8,11.8,0,30,0,110,0,40,0.0,0,47,2.000 
02-jan-1986,0,5.9,0,2.9,0,4.5,975.2,12.4,0,23,0,50,0,40,0.0,0,40,2.975 
03-jan-1986,0,4.3,1,-1.6,3,0.0,996.3,8.7,0,19,0,50,0,29,6.3,0,309,2.175 
04-jan-1986,0,9.4,1,-0.4,0,6.2,995.7,9.1,0,19,0,230,0,30,0.0,0,77,2.000 
05-jan-1986,0,4.3,1,-0.7,0,0.3,989.2,12.7,0,20,0,310,0,31,5.2,0,313,1.550 
06-jan-1986,0,6.0,1,-1.0,0,0.5,996.2,9.8,0,23,0,120,0,33,0.7,0,217,1.375 
07-jan-1986,0,5.8,0,0.1,0,25.1,989.4,17.7,0,26,0,120,0,36,0.0,0,22,2.575 
08-jan-1986,0,5.5,0,1.8,0,0.3,996.1,7.9,0,12,0,260,0,18,0.1,0,127,3.325 
09-jan-1986,0,10.3,0,3.2,0,1.1,1000.6,9.8,0,20,0,190,0,32,0.2,0,177,4.100 
10-jan-1986,0,13.0,0,4.9,0,4.4,992.8,19.8,0,35,0,260,0,51,3.2,0,251,5.775 
11-jan-1986,0,6.4,0,2.3,0,4.1,999.2,19.5,0,28,0,250,0,39,3.9,0,288,3.625 
12-jan-1986,0,10.2,0,2.4,2,0.0,1004.2,20.6,0,31,0,260,0,45,4.3,0,338,3.425 
13-jan-1986,0,11.6,0,4.8,0,1.5,996.9,24.5,0,36,0,270,0,53,0.0,0,125,6.250 
14-jan-1986,0,6.2,0,3.6,0,0.1,994.0,27.2,0,35,0,270,0,52,3.9,0,308,4.225 
15-jan-1986,0,7.1,0,1.3,0,0.7,1006.3,14.9,0,24,0,260,0,35,4.9,0,337,3.575 
16-jan-1986,0,6.0,1,-1.0,0,5.4,1011.6,8.5,0,13,0,260,0,19,0.0,0,147,1.950 
17-jan-1986,0,9.9,0,5.0,0,0.6,1005.9,10.0,0,20,0,230,0,28,0.6,0,234,4.725 
18-jan-1986,0,10.7,0,7.4,0,4.4,996.7,14.5,0,22,0,250,0,34,0.0,0,190,6.875 
19-jan-1986,0,11.3,0,2.5,0,5.4,990.7,18.8,0,27,0,290,0,38,2.3,0,239,6.100 
20-jan-1986,0,9.7,0,3.2,0,8.7,995.1,19.2,0,31,0,220,0,47,0.2,0,271,4.450 
21-jan-1986,0,6.1,0,1.5,3,0.0,989.8,14.8,0,19,0,270,0,28,1.8,0,256,3.850 
22-jan-1986,0,9.4,0,1.5,0,3.7,981.5,19.8,0,28,0,260,0,41,3.2,0,322,4.200 
23-jan-1986,0,5.0,0,1.3,0,0.6,980.2,17.7,0,24,0,260,0,34,6.1,0,440,3.400 
24-jan-1986,0,4.2,1,-0.6,2,0.0,1001.1,14.5,0,20,0,300,0,27,6.6,0,481,1.950 
25-jan-1986,0,6.0,1,-1.8,2,0.0,1015.4,5.1,0,11,0,260,0,14,0.2,0,268,1.450 
26-jan-1986,0,8.1,0,5.6,0,0.2,1007.6,5.4,0,9,0,210,0,15,0.5,0,149,4.375 
27-jan-1986,0,8.9,1,-0.3,0,5.3,999.8,12.5,0,23,0,290,0,35,4.8,0,472,3.975 
28-jan-1986,0,4.9,1,-0.4,0,0.5,988.9,10.5,0,17,0,210,0,25,0.7,0,243,2.125 
29-jan-1986,0,3.7,1,-3.8,0,0.2,983.2,9.5,0,22,0,340,0,28,6.9,0,615,1.325 
30-jan-1986,0,5.4,0,0.7,0,7.1,996.5,17.9,0,24,0,70,0,34,0.0,0,24,2.200 
31-jan-1986,0,4.9,0,3.4,0,0.3,1005.6,16.1,0,22,0,50,0,33,0.0,0,61,3.000 
01-feb-1986,0,4.3,0,2.7,2,0.0,1007.3,23.0,0,29,0,50,0,42,0.0,0,63,2.775 
02-feb-1986,0,4.6,0,2.6,0,0.3,1008.5,22.6,0,29,0,40,0,42,0.0,0,104,2.600 
03-feb-1986,0,4.5,0,2.4,0,0.7,1006.3,15.2,0,21,0,70,0,31,0.0,0,57,2.900 
04-feb-1986,0,4.0,0,2.0,0,0.7,1009.8,11.3,0,18,0,100,0,25,0.0,0,25,2.550 
05-feb-1986,0,5.1,0,0.5,0,0.9,1009.5,10.2,0,16,0,90,0,22,4.0,0,489,2.450 
06-feb-1986,0,2.4,1,-2.1,0,3.6,1008.4,10.8,0,19,0,60,0,32,0.5,0,361,1.175 
07-feb-1986,0,2.0,1,-0.7,0,3.0,1012.8,14.8,0,21,0,80,0,34,0.6,6,341,1.000 
08-feb-1986,0,2.1,1,-0.4,0,0.6,1014.5,6.8,0,14,0,80,0,20,0.0,3,222,1.250 
09-feb-1986,0,2.4,1,-0.7,2,0.0,1015.2,4.0,0,11,0,160,0,18,0.2,3,328,1.125 
10-feb-1986,0,4.4,0,0.2,0,0.2,1015.4,11.5,0,18,0,140,0,29,0.1,0,214,1.425 
11-feb-1986,0,3.9,0,1.6,2,0.0,1018.8,11.0,0,16,0,160,0,29,0.0,0,81,1.725 
12-feb-1986,0,3.7,0,1.1,2,0.0,1015.9,17.9,0,27,0,130,0,39,0.1,0,226,1.775 
13-feb-1986,0,5.7,0,1.5,0,0.0,1008.5,15.2,0,24,0,100,0,32,7.6,0,733,1.750 
14-feb-1986,0,1.8,0,0.0,2,0.0,1001.0,18.3,0,24,0,80,0,31,0.2,0,137,0.700 
15-feb-1986,0,2.7,1,-0.4,2,0.0,997.9,9.4,0,17,0,90,0,24,0.0,0,279,0.700 
16-feb-1986,0,2.4,0,1.0,0,0.0,997.8,16.3,0,25,0,80,0,34,0.0,0,141,1.075 
17-feb-1986,0,3.5,0,1.2,2,0.0,998.0,20.3,0,26,0,60,0,34,0.0,0,90,1.325 
18-feb-1986,0,3.8,0,1.8,2,0.0,1002.6,13.2,0,21,0,90,0,28,0.0,0,199,1.425 
19-feb-1986,0,4.7,1,-1.2,2,0.0,1007.4,3.4,0,11,0,110,0,18,0.4,0,334,1.825 
20-feb-1986,0,3.5,1,-2.3,3,0.0,1006.3,5.6,0,11,0,110,0,16,6.5,0,813,1.400 
21-feb-1986,0,4.1,1,-4.0,3,0.0,1002.8,3.8,0,8,0,320,0,12,6.8,0,809,0.625 
22-feb-1986,0,4.9,1,-4.5,3,0.0,1002.5,6.2,0,15,0,60,0,22,7.2,0,898,0.475 
23-feb-1986,0,2.3,1,-0.2,0,0.1,1006.0,15.2,0,23,0,90,0,30,3.0,0,544,0.700 
24-feb-1986,0,4.1,1,-0.4,2,0.0,1011.6,9.6,0,14,0,100,0,22,4.6,0,716,1.075 
25-feb-1986,0,4.8,1,-0.5,0,0.1,1014.5,11.1,0,21,0,80,0,29,4.2,0,722,1.400 
26-feb-1986,0,1.5,1,-1.7,2,0.0,1018.7,13.9,0,19,0,90,0,28,5.0,0,706,1.550 
27-feb-1986,0,2.9,1,-1.7,0,0.0,1020.0,17.7,0,22,0,50,0,31,8.1,0,1002,1.050 
28-feb-1986,0,4.8,0,0.2,0,0.0,1015.4,21.0,0,28,0,50,0,38,6.7,0,904,1.625 
01-mar-1986,0,2.9,1,-0.2,2,0.0,1011.9,17.3,0,24,0,50,0,33,3.2,0,568,1.600 
02-mar-1986,0,4.6,1,-1.8,3,0.0,1012.2,7.9,0,15,0,60,0,21,8.9,0,1172,1.475 
03-mar-1986,0,6.8,1,-5.4,0,0.2,1002.0,8.4,0,17,0,210,0,30,1.4,0,601,1.025 
04-mar-1986,0,12.4,0,6.8,0,6.0,987.8,21.0,0,28,0,230,0,43,0.1,0,269,5.375 
05-mar-1986,0,10.5,0,2.7,0,1.3,984.6,20.6,0,33,0,270,0,45,7.0,0,914,5.775 
06-mar-1986,0,8.4,0,1.8,0,0.9,994.3,16.0,0,23,0,240,0,32,6.6,0,955,3.875 
07-mar-1986,0,10.9,0,1.8,3,0.0,1005.3,9.5,0,16,0,250,0,22,7.6,0,1059,4.300 
08-mar-1986,0,10.1,0,5.9,2,0.0,1003.8,13.5,0,21,0,220,0,36,0.0,0,329,4.825 
09-mar-1986,0,10.4,0,4.4,0,1.2,1001.6,5.6,0,11,0,300,0,16,3.6,0,654,5.000 
10-mar-1986,0,8.4,0,2.3,2,0.0,1006.3,6.2,0,10,0,260,0,14,0.1,0,626,5.425 
11-mar-1986,0,8.2,0,5.0,0,3.2,1006.0,9.2,0,14,0,120,0,21,0.0,0,439,5.900 
12-mar-1986,0,7.1,0,4.5,0,0.4,1002.2,14.4,0,21,0,140,0,33,0.0,0,197,5.925 
13-mar-1986,0,11.3,0,4.3,2,0.0,999.7,13.2,0,20,0,150,0,30,3.5,0,597,5.600 
14-mar-1986,0,14.3,0,7.2,2,0.0,1003.2,12.2,0,18,0,190,0,31,0.3,0,563,7.550 
15-mar-1986,0,13.2,0,6.9,0,0.3,1003.5,17.7,0,26,0,160,0,43,3.5,0,699,8.125 
16-mar-1986,0,12.3,0,2.6,0,3.1,1001.2,11.9,0,19,0,220,0,30,8.0,0,1228,7.950 
17-mar-1986,0,8.7,0,0.9,3,0.0,1002.2,12.1,0,21,0,140,0,35,8.3,0,1326,5.775 
18-mar-1986,0,10.0,0,1.6,0,1.6,1001.8,10.6,0,24,0,150,0,37,5.5,0,1011,7.150 
19-mar-1986,0,11.0,0,0.0,0,0.4,1000.5,11.1,0,31,0,150,0,50,7.7,0,1279,5.950 
20-mar-1986,0,10.9,0,2.5,0,2.0,995.9,26.8,0,42,0,220,0,61,6.6,0,1232,6.400 
21-mar-1986,0,10.7,0,3.7,2,0.0,1007.5,16.3,0,23,0,190,0,39,2.4,0,894,5.875 
22-mar-1986,0,14.6,0,6.7,0,3.8,993.8,21.6,0,34,0,250,0,47,1.6,0,800,8.250 
23-mar-1986,0,7.6,0,1.7,0,1.1,986.6,17.9,0,32,0,240,0,46,6.4,0,1096,6.250 
24-mar-1986,0,4.4,1,-0.3,0,18.3,970.5,11.9,0,21,0,290,0,34,3.4,6,1050,3.800 
25-mar-1986,0,8.8,0,1.0,0,1.2,983.5,17.3,0,27,0,240,0,37,7.2,0,1324,4.475 
26-mar-1986,0,10.4,0,0.4,0,6.8,982.9,12.2,0,22,0,230,0,34,1.4,0,789,4.900 
27-mar-1986,0,10.7,0,2.9,0,2.1,980.5,15.5,0,28,0,240,0,44,6.6,0,1363,6.275 
28-mar-1986,0,10.2,0,3.0,0,6.4,981.4,13.4,0,22,0,220,0,38,3.9,0,833,5.325 
